Time,Input,MACD,Signal,Histogram
2018-08-02T23:00:00,1208.994,-2.0231997910509563,-1.872498276935176,-0.15070151411578037
2018-08-02T23:30:00,1208.414,-2.011647361851601,-1.900328093918461,-0.11131926793314006
2018-08-03T00:00:00,1208.654,-1.961933231572857,-1.9126491214493402,-0.049284110123516855
2018-08-03T00:30:00,1209.446,-1.841373747786065,-1.898394046716685,0.057020298930620106
2018-08-03T01:00:00,1209.767,-1.7017933989959602,-1.8590739171725401,0.15728051817657995
2018-08-03T01:30:00,1207.434,-1.7478781740210252,-1.836834768542237,0.08895659452121185
2018-08-03T02:00:00,1208.044,-1.7186986989268007,-1.8132075546191497,0.09450885569234901
2018-08-03T02:30:00,1208.226,-1.6627709762710765,-1.783120238949535,0.12034926267845858
2018-08-03T03:00:00,1208.038,-1.614191630849973,-1.7493345173296226,0.13514288647964956
2018-08-03T03:30:00,1207.820,-1.5741864646656722,-1.7143049067968326,0.14011844213116031
2018-08-03T04:00:00,1207.324,-1.5622228050256126,-1.6838884864425885,0.12166568141697587
2018-08-03T04:30:00,1207.318,-1.535691371077064,-1.6542490633694835,0.11855769229241941
2018-08-03T05:00:00,1208.094,-1.4393545032105521,-1.6112701513376972,0.1719156481271451
2018-08-03T05:30:00,1207.910,-1.3612169026891934,-1.5612595016079964,0.20004259891880305
2018-08-03T06:00:00,1206.290,-1.4059675241239802,-1.530201106111193,0.1242335819872129
2018-08-03T06:30:00,1206.043,-1.4438605655809624,-1.512932998005147,0.06907243242418448
2018-08-03T07:00:00,1206.570,-1.4178855380635014,-1.493923506016818,0.07603796795331652
2018-08-03T07:30:00,1204.635,-1.5266364603749025,-1.500466096888435,-0.026170363486467618
2018-08-03T08:00:00,1207.472,-1.3821922128629467,-1.4768113200833373,0.09461910722039057
2018-08-03T08:30:00,1207.466,-1.253523260862039,-1.4321537082390776,0.1786304473770386
2018-08-03T09:00:00,1207.748,-1.117105160666597,-1.3691439987245815,0.25203883805798455
2018-08-03T09:30:00,1207.558,-1.0115289963302985,-1.297620998245725,0.2860920019154265
2018-08-03T10:00:00,1207.946,-0.8880400359123541,-1.2157048057790507,0.32766476986669657
2018-08-03T10:30:00,1208.912,-0.7085063903796254,-1.1142651226991656,0.4057587323195402
2018-08-03T11:00:00,1211.984,-0.32897736468771654,-0.9572075710968757,0.6282302064091592
2018-08-03T11:30:00,1211.754,-0.04412167288478486,-0.7745903914544575,0.7304687185696727
2018-08-03T12:00:00,1212.874,0.2643424836153372,-0.5668038164404985,0.8311463000558357
2018-08-03T12:30:00,1214.362,0.6154985737230163,-0.3303433384077955,0.9458419121308118
2018-08-03T13:00:00,1215.644,0.9808206906154737,-0.06811053260314165,1.0489312232186154
2018-08-03T13:30:00,1216.088,1.2903209722528572,0.20357576836805813,1.0867452038847991
2018-08-03T14:00:00,1218.800,1.7225494577523932,0.5073705062449252,1.215178951507468
2018-08-03T14:30:00,1218.942,2.0536604230767352,0.8166284896112872,1.237031933465448
2018-08-03T15:00:00,1219.412,2.3261427398033447,1.1185313396496988,1.207611400153646
2018-08-03T15:30:00,1217.691,2.3851378555070823,1.3718526428211755,1.0132852126859069
2018-08-03T16:00:00,1216.919,2.346789964354457,1.5668401071278317,0.7799498572266252
2018-08-03T16:30:00,1215.857,2.210587547836667,1.6955895952695987,0.5149979525670683
2018-08-03T17:00:00,1214.892,2.006254287936599,1.757722533802999,0.2485317541336003
2018-08-03T17:30:00,1214.816,1.8173269016008362,1.7696434073625664,0.047683494238269786
2018-08-03T18:00:00,1214.714,1.6406878164511909,1.7438522891802912,-0.10316447272910034
2018-08-03T18:30:00,1214.730,1.4845475978172544,1.6919913509076838,-0.2074437530904294
2018-08-03T19:00:00,1213.758,1.2721811904409606,1.608029318814339,-0.3358481283733785
2018-08-03T19:30:00,1213.610,1.0797960642487396,1.502382667901219,-0.42258660365247946
2018-08-03T20:00:00,1213.549,0.9118105530574212,1.3842682449324595,-0.4724576918750383
2018-08-03T20:30:00,1213.379,0.7567240761613903,1.2587594111782456,-0.5020353350168554
