Time,Input,MACD,Signal,Histogram
2018-08-03T06:15:00,1041.773,-0.3330986277169359,-0.3589300936506036,0.025831465933667697
2018-08-03T06:30:00,1041.402,-0.35209279367836643,-0.35756263365615615,0.005469839977789714
2018-08-03T06:45:00,1041.654,-0.34416591273657104,-0.3548832894722391,0.010717376735668083
2018-08-03T07:00:00,1041.464,-0.34831153607797205,-0.3535689387933857,0.005257402715413639
2018-08-03T07:15:00,1041.425,-0.35057752764896577,-0.3529706565645017,0.002393128915535947
2018-08-03T07:30:00,1041.639,-0.3323651663356486,-0.3488495585187311,0.016484392183082508
2018-08-03T07:45:00,1041.928,-0.2926315891318154,-0.33760596464134796,0.04497437550953254
2018-08-03T08:00:00,1042.225,-0.23582395867765626,-0.3172495634486096,0.08142560477095334
2018-08-03T08:15:00,1042.970,-0.13263093969794681,-0.28032583869847705,0.14769489900053023
2018-08-03T08:30:00,1042.762,-0.06560333045376865,-0.23738133704953537,0.17177800659576672
2018-08-03T08:45:00,1042.788,-0.010214835217539076,-0.19194803668313612,0.18173320146559704
2018-08-03T09:00:00,1042.680,0.025349286057917197,-0.14848857213492545,0.17383785819284264
2018-08-03T09:15:00,1042.992,0.07642639694267928,-0.10350557831940449,0.17993197526208377
2018-08-03T09:30:00,1043.045,0.11970097841026472,-0.05886426697347064,0.17856524538373536
2018-08-03T09:45:00,1043.220,0.16550398208210026,-0.013990617162356458,0.1794945992444567
2018-08-03T10:00:00,1043.443,0.21637967392052815,0.032083441054220466,0.1842962328663077
2018-08-03T10:15:00,1043.650,0.2694714152969482,0.07956103590276602,0.18991037939418215
2018-08-03T10:30:00,1043.898,0.3267832435321907,0.12900547742865096,0.19777776610353973
2018-08-03T10:45:00,1043.988,0.3749183569923389,0.17818805334138854,0.19673030365095034
2018-08-03T11:00:00,1043.540,0.3749467584341346,0.21753979435993775,0.15740696407419685
2018-08-03T11:15:00,1044.981,0.47882593803524287,0.26979702309499876,0.20902891494024411
2018-08-03T11:30:00,1044.889,0.5482141511938607,0.32548044871477116,0.22273370247908958
2018-08-03T11:45:00,1044.936,0.6001282245888433,0.38041000388958557,0.21971822069925773
2018-08-03T12:00:00,1045.162,0.6511442222690675,0.43455684756548196,0.21658737470358558
2018-08-03T12:15:00,1046.778,0.8051301779446476,0.5086715136413151,0.29645866430333245
2018-08-03T12:30:00,1047.117,0.9425689210925157,0.5954509951315552,0.34711792596096047
2018-08-03T12:45:00,1047.278,1.0521012325305037,0.6867810426113449,0.3653201899191588
