Time,Input,MACD,Signal,Histogram
2018-07-26T13:00:00,1051.508,-0.24644895282790458,-0.27788559017717795,0.03143663734927338
2018-07-26T14:00:00,1052.084,-0.036788309852454404,-0.22966613411223324,0.19287782425977884
2018-07-26T15:00:00,1052.264,0.14197123917278986,-0.15533865945522862,0.2973098986280185
2018-07-26T16:00:00,1052.002,0.2612737581532656,-0.07201617593352977,0.33328993408679536
2018-07-26T17:00:00,1051.202,0.2921360339223611,0.0008142660376484062,0.2913217678847127
2018-07-26T18:00:00,1050.767,0.2804899678642414,0.05674940640296701,0.2237405614612744
2018-07-26T19:00:00,1050.428,0.24275273628768446,0.0939500723799105,0.14880266390777397
2018-07-26T20:00:00,1050.410,0.20900086967731113,0.11696023183939062,0.0920406378379205
2018-07-26T22:00:00,1050.944,0.2201622047712135,0.1376006264257552,0.0825615783454583
2018-07-26T23:00:00,1051.270,0.2509109796849316,0.1602626970775905,0.09064828260734109
2018-07-27T00:00:00,1050.940,0.24751445543938644,0.1777130487499497,0.06980140668943674
2018-07-27T01:00:00,1050.070,0.17680940062768968,0.1775323191254977,-0.0007229184978080061
2018-07-27T02:00:00,1050.775,0.1721034455249537,0.1764465444053889,-0.004343098880435187
2018-07-27T03:00:00,1050.586,0.15229222456332536,0.1716156804369762,-0.019323455873650836
2018-07-27T04:00:00,1051.312,0.18945236455579106,0.17518301726073918,0.014269347295051887
2018-07-27T05:00:00,1051.083,0.19936318552367993,0.18001905091332732,0.019344134610352615
2018-07-27T06:00:00,1050.686,0.17513773267251054,0.17904278726516396,-0.0039050545926534175
2018-07-27T07:00:00,1051.156,0.18937017087569075,0.1811082639872693,0.008261906888421433
2018-07-27T08:00:00,1048.825,0.023605010990650044,0.14960761338794545,-0.1260026023972954
2018-07-27T09:00:00,1048.294,-0.1468184023426602,0.09032241024182432,-0.2371408125844845
2018-07-27T10:00:00,1048.400,-0.2712121040497095,0.01801550738351755,-0.28922761143322706
2018-07-27T11:00:00,1048.940,-0.3254655158461901,-0.05068069726242398,-0.27478481858376613
2018-07-27T12:00:00,1051.102,-0.2023107738177714,-0.08100671257349347,-0.12130406124427794
2018-07-27T13:00:00,1051.172,-0.09795436169270033,-0.08439624239733484,-0.01355811929536549
2018-07-27T14:00:00,1051.108,-0.01960214609016475,-0.07143742313590082,0.05183527704573607
2018-07-27T15:00:00,1050.452,-0.006977192429303614,-0.05854537699458138,0.051568184565277765
2018-07-23T08:00:00,1228.480,13.355127670801267,2.6241892325645884,10.730938438236677
2018-07-23T09:00:00,1229.049,23.75351243321984,6.850053872695638,16.9034585605242
2018-07-23T10:00:00,1230.741,31.78891543779787,11.837826185716086,19.951089252081783
2018-07-23T11:00:00,1231.580,37.81205075147204,17.032671098867276,20.779379652604767
2018-07-23T12:00:00,1226.556,41.745555320894255,21.97524794327267,19.770307377621585
2018-07-23T13:00:00,1225.429,44.28411079124248,26.43702051286663,17.847090278375852
2018-07-23T14:00:00,1225.063,45.75440378340227,30.30049716697376,15.453906616428508
2018-07-23T15:00:00,1225.104,46.39875960592485,33.520149654763976,12.878609951160875
2018-07-23T16:00:00,1223.698,46.277948325816396,36.07170938897446,10.206238936841935
2018-07-23T17:00:00,1225.106,45.76793353816561,38.01095421881269,7.756979319352915
2018-07-23T18:00:00,1224.056,44.77329515907081,39.363422406864316,5.409872752206496
2018-07-23T19:00:00,1224.950,43.55461116296806,40.20166015808506,3.3529510048829962
2018-07-23T20:00:00,1224.760,42.09218149544881,40.57976442555781,1.5124170698910007
2018-07-23T22:00:00,1224.753,40.46828412753803,40.55746836595385,-0.08918423841582523
2018-07-23T23:00:00,1224.377,38.70802662558344,40.18758001787977,-1.4795533922963244
2018-07-24T00:00:00,1223.402,36.815433865133855,39.51315078733059,-2.697716922196733
2018-07-24T01:00:00,1223.556,34.92475917624756,38.595472465113986,-3.6707132888664233
2018-07-24T02:00:00,1223.261,33.02318766137796,37.48101550436678,-4.45782784298882
2018-07-24T03:00:00,1221.898,31.05434119662118,36.19568064281766,-5.141339446196483
2018-07-24T04:00:00,1219.257,28.958899325244147,34.74832437930296,-5.78942505405881
2018-07-24T05:00:00,1220.611,27.08712053646491,33.216083610735346,-6.1289630742704375
2018-07-24T06:00:00,1219.468,25.22497935775209,31.617862760138696,-6.392883402386605
2018-07-24T07:00:00,1224.270,23.837239838214373,30.06173817575383,-6.224498337539458
2018-07-24T08:00:00,1223.833,22.44518569279785,28.538427679162634,-6.093241986364784
2018-07-24T09:00:00,1225.075,21.19132478192023,27.069007099714153,-5.877682317793923
2018-07-24T10:00:00,1227.078,20.11729923694611,25.678665527160543,-5.561366290214433
2018-07-24T11:00:00,1227.868,19.105777035794517,24.36408782888734,-5.2583107930928215
2018-07-24T12:00:00,1225.396,17.910127713486418,23.073295805807156,-5.163168092320738
2018-07-24T13:00:00,1228.314,16.987409497044837,21.85611854405469,-4.868709047009855
2018-07-24T14:00:00,1228.414,16.078313942526165,20.700557623748985,-4.62224368122282
2018-07-24T15:00:00,1224.376,14.879806530932228,19.536407405185635,-4.656600874253407
2018-07-24T16:00:00,1225.238,13.834732255093513,18.39607237516721,-4.561340120073698
2018-07-24T17:00:00,1225.518,12.878401867845696,17.29253827370291,-4.414136405857214
