Time,Input,MACD,Signal,Histogram
2018-07-30T13:00:00,1045.716,,,
2018-07-30T14:00:00,1045.656,,,
2018-07-30T15:00:00,1044.342,,,
2018-07-30T16:00:00,1044.350,,,
2018-07-30T17:00:00,1044.206,,,
2018-07-30T18:00:00,1044.030,,,
2018-07-30T19:00:00,1043.631,,,
2018-07-30T20:00:00,1043.932,,,
2018-07-30T22:00:00,1043.634,,,
2018-07-30T23:00:00,1044.232,,,
2018-07-31T00:00:00,1044.108,,,
2018-07-31T01:00:00,1043.658,,,
2018-07-31T02:00:00,1042.878,,,
2018-07-31T03:00:00,1043.134,,,
2018-07-31T04:00:00,1043.714,,,
2018-07-31T05:00:00,1043.714,,,
2018-07-31T06:00:00,1042.644,,,
2018-07-31T07:00:00,1040.287,,,
2018-07-31T08:00:00,1039.882,,,
2018-07-31T09:00:00,1039.571,,,
2018-07-31T10:00:00,1038.774,,,
2018-07-31T11:00:00,1039.878,,,
2018-07-31T12:00:00,1039.518,,,
2018-07-31T13:00:00,1043.260,,,
2018-07-31T14:00:00,1043.880,,,
2018-07-31T15:00:00,1045.799,-0.5000816620820387,-0.5000816620820387,0
2018-07-31T16:00:00,1047.428,-0.08694601474803676,-0.41745453261523835,0.3305085178672016
2018-07-31T17:00:00,1047.054,0.21081003063409298,-0.29180161996537207,0.5026116505994651
2018-07-31T18:00:00,1047.634,0.48604910847120664,-0.13623147427805632,0.622280582749263
2018-07-31T19:00:00,1047.327,0.6739627809504327,0.0258073767676415,0.6481554041827913
2018-07-31T20:00:00,1047.008,0.7902028246514874,0.1786864663444107,0.6115163583070766
2018-07-31T22:00:00,1047.121,0.8811817772341328,0.31918552852235516,0.5619962487117777
2018-07-31T23:00:00,1047.100,0.9412256837083532,0.44359355955955476,0.4976321241487985
2018-08-01T00:00:00,1046.284,0.9166464162319699,0.5382041308940377,0.3784422853379321
2018-08-01T01:00:00,1046.729,0.9203836949961897,0.6146400437144681,0.30574365128172154
2018-08-01T02:00:00,1046.054,0.8623428138557756,0.6641805977427296,0.19816221611304596
2018-08-01T03:00:00,1046.102,0.8106068144033998,0.6934658410748636,0.11714097332853612
2018-08-01T04:00:00,1045.574,0.7212100581718914,0.6990146844942692,0.022195373677622254
2018-08-01T05:00:00,1045.144,0.6105582454304113,0.6813233966814976,-0.07076515125108629
2018-08-01T06:00:00,1045.439,0.5388144774012744,0.6528216128254529,-0.11400713542417851
2018-08-01T07:00:00,1044.980,0.4419192769175879,0.61064114564388,-0.16872186872629202
2018-08-01T08:00:00,1047.174,0.525313833672044,0.5935756832495127,-0.06826184957746873
2018-08-01T09:00:00,1046.518,0.5357730232913127,0.5820151512578727,-0.04624212796656002
2018-08-01T10:00:00,1047.155,0.5857441146176825,0.5827609439298347,0.0029831706878478137
2018-08-01T11:00:00,1046.118,0.5406692638832737,0.5743426079205225,-0.033673344037248754
2018-08-01T12:00:00,1045.004,0.41559663327484486,0.542593412991387,-0.1269967797165421
2018-08-01T13:00:00,1043.992,0.23668281533446134,0.48141129346000183,-0.2447284781255405
2018-08-01T14:00:00,1043.048,0.022549144306367452,0.38963886362927497,-0.3670897193229075
2018-08-01T15:00:00,1045.136,0.010532867587244255,0.31381766442086884,-0.3032847968336246
2018-08-01T16:00:00,1044.204,-0.06893342474359088,0.23726744658797688,-0.30620087133156776
2018-08-01T17:00:00,1045.292,-0.04903829606041654,0.1800062980582982,-0.22904459411871475
2018-08-01T18:00:00,1044.236,-0.11204407030254515,0.12159622438612953,-0.2336402946886747
2018-08-01T19:00:00,1042.872,-0.26262186450958325,0.044752606606986975,-0.30737447111657024
2018-08-01T20:00:00,1042.928,-0.373859159228914,-0.038969746560193225,-0.33488941266872074
2018-08-01T22:00:00,1043.508,-0.4136135666606151,-0.1138985105802776,-0.2997150560803375
2018-08-01T23:00:00,1044.240,-0.3853173168790818,-0.16818227184003842,-0.21713504503904335
2018-08-02T00:00:00,1044.883,-0.3105095706735028,-0.1966477316067313,-0.11386183906677153
2018-08-02T01:00:00,1046.020,-0.16292374754902994,-0.18990293479519102,0.02697918724616108
2018-08-02T02:00:00,1045.942,-0.05090150195769638,-0.1621026482276921,0.11120114626999572
2018-08-02T03:00:00,1046.842,0.10524863053547051,-0.10863239247505957,0.21388102301053008
2018-08-02T04:00:00,1046.262,0.1833376251147456,-0.050238388957098534,0.23357601407184414
2018-08-02T05:00:00,1046.962,0.2951725488201191,0.018843798598344993,0.2763287502217741
2018-08-02T06:00:00,1047.558,0.42448206640938224,0.09997145216055245,0.32451061424882977
2018-08-02T07:00:00,1046.790,0.4637762513668804,0.17273241200181805,0.29104383936506234
2018-08-02T08:00:00,1048.148,0.591303821461679,0.25644669389379027,0.33485712756788877
2018-08-02T09:00:00,1046.997,0.5985952054575137,0.32487639620653497,0.2737188092509787
2018-08-02T10:00:00,1046.588,0.5669188600625148,0.37328488897773093,0.19363397108478386
2018-08-02T11:00:00,1045.370,0.44428549632016257,0.38748501044621725,0.05680048587394532
2018-08-02T12:00:00,1047.528,0.5047168022440474,0.4109313688057833,0.09378543343826407
2018-08-02T13:00:00,1045.337,0.3822278525015008,0.4051906655449268,-0.022962813043425956
2018-08-02T14:00:00,1045.924,0.32564585242585053,0.3892817029211115,-0.06363585049526099
2018-08-02T15:00:00,1045.396,0.23789473902661484,0.3590043101422122,-0.12110957111559734
2018-08-02T16:00:00,1045.352,0.16292411030235598,0.31978827017424094,-0.15686415987188496
2018-08-02T17:00:00,1044.598,0.0455955572269886,0.26494972758479046,-0.21935417035780186
