Time,Input,MACD,Signal,Histogram
2018-08-03T07:30:00,1041.928,-0.7164635973949771,-0.7405022580127516,0.024038660617774488
2018-08-03T08:00:00,1042.970,-0.5974418313435308,-0.7118901726789074,0.11444834133537662
2018-08-03T08:30:00,1042.788,-0.5107897471827982,-0.6716700875796856,0.16088034039688737
2018-08-03T09:00:00,1042.992,-0.42161316135570814,-0.6216587023348901,0.20004554097918192
2018-08-03T09:30:00,1043.220,-0.3296549226838579,-0.5632579464046836,0.23360302372082575
2018-08-03T10:00:00,1043.650,-0.221394139648055,-0.4948851850533579,0.2734910454053029
2018-08-03T10:30:00,1043.988,-0.10843341491499814,-0.41759483102568595,0.3091614161106878
2018-08-03T11:00:00,1044.981,0.0560768308241677,-0.3228604986557152,0.3789373294798829
2018-08-03T11:30:00,1044.936,0.18141714718990443,-0.22200496948659126,0.4034221166764957
2018-08-03T12:00:00,1046.778,0.41607502802662566,-0.09438896998394786,0.5104639980105735
2018-08-03T12:30:00,1047.278,0.6333939427690893,0.05116761256665958,0.5822263302024298
2018-08-03T13:00:00,1050.709,1.0544602576292164,0.25182614157917094,0.8026341160500454
2018-08-03T13:30:00,1050.921,1.389560969789727,0.4793731072212822,0.910187862568445
2018-08-03T14:00:00,1052.122,1.7274763438156242,0.7289937545401506,0.9984825892754736
2018-08-03T14:30:00,1051.692,1.9414781977754956,0.9714906431872196,0.969987554588276
2018-08-03T15:00:00,1051.298,2.0583455257265086,1.1888616196950774,0.8694839060314312
2018-08-03T15:30:00,1050.150,2.040976075163826,1.3592845107888272,0.6816915643749988
2018-08-03T16:00:00,1049.606,1.9635583638130356,1.480139281393669,0.4834190824193667
2018-08-03T16:30:00,1048.591,1.8044736566707797,1.5450061564490911,0.25946750022168863
2018-08-03T17:00:00,1048.658,1.6641179770426788,1.5688285205678087,0.09528945647487008
2018-08-03T17:30:00,1048.711,1.5390169966933627,1.5628662157929196,-0.02384921909955695
2018-08-03T18:00:00,1049.066,1.4499674096807667,1.540286454570489,-0.09031904488972242
2018-08-03T18:30:00,1049.154,1.3702400385334386,1.506277171363079,-0.13603713282964036
2018-08-03T19:00:00,1048.762,1.2627391925350366,1.4575695755974705,-0.19483038306243383
2018-08-03T19:30:00,1048.638,1.1547108364529777,1.396997827768572,-0.24228699131559428
2018-08-03T20:00:00,1049.008,1.0845330445733907,1.3345048711295358,-0.24997182655614503
2018-08-03T20:30:00,1048.964,1.0138547589565405,1.2703748486949367,-0.25652008973839613
